id_protein	id_analysis	type
NP_462790.1	PF13335	DOMAIN
NP_462790.1	PF13541	NULL_TYPE
NP_462790.1	G3DSA:3.40.50.300:FF:001404	NULL_TYPE
NP_462790.1	PTHR32039	FAMILY
NP_462790.1	SSF54211	HOMOLOGOUS_SUPERFAMILY
NP_462790.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_462231.1	PF02482	FAMILY
NP_462231.1	G3DSA:3.30.160.100:FF:000001	NULL_TYPE
NP_462231.1	PTHR33231	NULL_TYPE
NP_462231.1	cd00552	FAMILY
NP_462231.1	SSF69754	HOMOLOGOUS_SUPERFAMILY
NP_460451.1	PF00571	DOMAIN
NP_460451.1	G3DSA:3.40.50.300:FF:000201	NULL_TYPE
NP_460451.1	PF00005	DOMAIN
NP_460451.1	PTHR43117	NULL_TYPE
NP_460451.1	cd04582	NULL_TYPE
NP_460451.1	SSF54631	HOMOLOGOUS_SUPERFAMILY
NP_460451.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_461581.1	PF01228	DOMAIN
NP_461581.1	G3DSA:3.20.70.20:FF:000002	NULL_TYPE
NP_461581.1	PTHR30191	NULL_TYPE
NP_461581.1	SSF51998	NULL_TYPE
NP_462821.1	PF07719	REPEAT
NP_462821.1	PF07219	DOMAIN
NP_462821.1	SSF48452	HOMOLOGOUS_SUPERFAMILY
NP_459822.1	PF00899	DOMAIN
NP_459822.1	G3DSA:3.40.50.720:FF:000033	NULL_TYPE
NP_459822.1	PTHR10953	FAMILY
NP_459822.1	cd00757	NULL_TYPE
NP_459822.1	SSF69572	HOMOLOGOUS_SUPERFAMILY
NP_459824.1	G3DSA:3.60.20.30:FF:000001	NULL_TYPE
NP_459824.1	PF01112	FAMILY
NP_459824.1	PTHR10188	FAMILY
NP_459824.1	cd04701	NULL_TYPE
NP_459824.1	SSF56235	HOMOLOGOUS_SUPERFAMILY
NP_459717.1	G3DSA:1.20.1300.10:FF:000005	NULL_TYPE
NP_459717.1	PF01127	FAMILY
NP_459717.1	PTHR10978	FAMILY
NP_459717.1	cd03499	FAMILY
NP_459717.1	SSF81343	HOMOLOGOUS_SUPERFAMILY
NP_459380.1	G3DSA:3.30.70.270:FF:000001	NULL_TYPE
NP_459380.1	PF00990	DOMAIN
NP_459380.1	PF05230	DOMAIN
NP_459380.1	PTHR45138	NULL_TYPE
NP_459380.1	cd01949	DOMAIN
NP_459380.1	SSF55073	HOMOLOGOUS_SUPERFAMILY
NP_461660.1	PF17282	FAMILY
NP_463278.1	PF01380	DOMAIN
NP_463278.1	PF01418	DOMAIN
NP_463278.1	PTHR30514	NULL_TYPE
NP_463278.1	cd05013	DOMAIN
NP_463278.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_463278.1	SSF53697	HOMOLOGOUS_SUPERFAMILY
NP_462416.1	PF02446	FAMILY
NP_462416.1	PTHR32438	FAMILY
NP_462416.1	SSF51445	HOMOLOGOUS_SUPERFAMILY
NP_460860.1	PF01904	FAMILY
NP_460860.1	PTHR30348	FAMILY
NP_460860.1	SSF117396	HOMOLOGOUS_SUPERFAMILY
NP_459404.1	PF00903	DOMAIN
NP_459404.1	PTHR33993	NULL_TYPE
NP_459404.1	cd07247	NULL_TYPE
NP_459404.1	SSF54593	HOMOLOGOUS_SUPERFAMILY
NP_462792.1	PF02776	DOMAIN
NP_462792.1	G3DSA:3.40.50.1220:FF:000008	NULL_TYPE
NP_462792.1	PF02775	DOMAIN
NP_462792.1	G3DSA:3.40.50.970:FF:000007	NULL_TYPE
NP_462792.1	G3DSA:3.40.50.970:FF:000016	NULL_TYPE
NP_462792.1	PF00205	DOMAIN
NP_462792.1	PTHR18968	FAMILY
NP_462792.1	cd07035	NULL_TYPE
NP_462792.1	cd02015	DOMAIN
NP_462792.1	SSF52518	HOMOLOGOUS_SUPERFAMILY
NP_462792.1	SSF52467	HOMOLOGOUS_SUPERFAMILY
NP_462792.1	SSF52518	HOMOLOGOUS_SUPERFAMILY
NP_462864.1	G3DSA:3.40.50.80:FF:000016	NULL_TYPE
NP_462864.1	PF00175	DOMAIN
NP_462864.1	PF00970	DOMAIN
NP_462864.1	PTHR43644	NULL_TYPE
NP_462864.1	cd06189	NULL_TYPE
NP_462864.1	SSF52343	HOMOLOGOUS_SUPERFAMILY
NP_462864.1	SSF63380	HOMOLOGOUS_SUPERFAMILY
NP_463109.1	PF09583	FAMILY
NP_462836.1	PF13361	DOMAIN
NP_462836.1	PF00580	DOMAIN
NP_462836.1	G3DSA:1.10.10.160:FF:000002	NULL_TYPE
NP_462836.1	G3DSA:1.10.486.10:FF:000001	NULL_TYPE
NP_462836.1	G3DSA:3.40.50.300:FF:001201	NULL_TYPE
NP_462836.1	PTHR11070	FAMILY
NP_462836.1	cd18807	NULL_TYPE
NP_462836.1	cd17932	NULL_TYPE
NP_462836.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_461475.1	G3DSA:1.10.287.110:FF:000008	NULL_TYPE
NP_461475.1	PF07743	DOMAIN
NP_461475.1	G3DSA:1.20.1280.20:FF:000001	NULL_TYPE
NP_461475.1	PTHR14021	FAMILY
NP_461475.1	cd06257	DOMAIN
NP_461475.1	SSF47144	HOMOLOGOUS_SUPERFAMILY
NP_461475.1	SSF46565	HOMOLOGOUS_SUPERFAMILY
NP_461115.1	PF09335	FAMILY
NP_461115.1	PTHR42709	NULL_TYPE
NP_463354.1	PF20473	DOMAIN
NP_463354.1	PF02384	DOMAIN
NP_463354.1	PTHR33841	NULL_TYPE
NP_463354.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_459357.2	PF10617	FAMILY
NP_460605.1	PF11739	DOMAIN
NP_460738.1	PF10762	FAMILY
NP_459456.1	G3DSA:1.20.1560.10:FF:000011	NULL_TYPE
NP_459456.1	PF00005	DOMAIN
NP_459456.1	PF00664	DOMAIN
NP_459456.1	G3DSA:3.40.50.300:FF:000221	NULL_TYPE
NP_459456.1	PTHR24221	FAMILY
NP_459456.1	cd18541	NULL_TYPE
NP_459456.1	SSF90123	HOMOLOGOUS_SUPERFAMILY
NP_459456.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_460003.1	PF00959	FAMILY
NP_460003.1	G3DSA:1.10.530.40:FF:000004	NULL_TYPE
NP_460003.1	PTHR38107	NULL_TYPE
NP_460003.1	cd00737	DOMAIN
NP_460003.1	SSF53955	HOMOLOGOUS_SUPERFAMILY
NP_462875.1	G3DSA:1.10.1580.20:FF:000001	NULL_TYPE
NP_462875.1	PF06288	FAMILY
NP_462898.1	PF13347	NULL_TYPE
NP_462898.1	G3DSA:1.20.1250.20:FF:000063	NULL_TYPE
NP_462898.1	PTHR11328	FAMILY
NP_462898.1	cd17332	NULL_TYPE
NP_462898.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_459653.1	PF01156	DOMAIN
NP_459653.1	G3DSA:3.90.245.10:FF:000001	NULL_TYPE
NP_459653.1	PTHR12304	FAMILY
NP_459653.1	cd02651	NULL_TYPE
NP_459653.1	SSF53590	HOMOLOGOUS_SUPERFAMILY
NP_461632.1	PF02413	FAMILY
NP_461632.1	PTHR34413	NULL_TYPE
NP_462488.1	G3DSA:2.40.50.100:FF:000039	NULL_TYPE
NP_462488.1	G3DSA:1.10.287.470:FF:000008	NULL_TYPE
NP_462488.1	G3DSA:2.40.30.170:FF:000013	NULL_TYPE
NP_462488.1	PF13437	NULL_TYPE
NP_462488.1	PF13533	DOMAIN
NP_462488.1	G3DSA:1.10.287.470:FF:000007	NULL_TYPE
NP_462488.1	PTHR30438	NULL_TYPE
NP_462488.1	SSF111369	NULL_TYPE
NP_462488.1	SSF111369	NULL_TYPE
NP_462488.1	SSF111369	NULL_TYPE
NP_462564.1	G3DSA:3.20.20.80:FF:000089	NULL_TYPE
NP_462564.1	G3DSA:3.20.20.80:FF:000079	NULL_TYPE
NP_462564.1	PF00128	DOMAIN
NP_462564.1	PTHR10357	NULL_TYPE
NP_462564.1	SSF51445	HOMOLOGOUS_SUPERFAMILY
NP_463007.1	PF07226	FAMILY
NP_459488.1	G3DSA:1.20.1250.20:FF:000054	NULL_TYPE
NP_459488.1	PF07690	FAMILY
NP_459488.1	G3DSA:1.20.1250.20:FF:000042	NULL_TYPE
NP_459488.1	PTHR43129	NULL_TYPE
NP_459488.1	cd17478	NULL_TYPE
NP_459488.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_460009.1	PF09956	FAMILY
NP_459263.1	PF06812	DOMAIN
NP_459263.1	PTHR37951	FAMILY
NP_459276.1	PF16695	FAMILY
NP_461143.1	PF07690	FAMILY
NP_461143.1	PTHR43826	NULL_TYPE
NP_461143.1	cd17488	NULL_TYPE
NP_461143.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_463170.3	G3DSA:3.40.50.12440:FF:000003	NULL_TYPE
NP_463170.3	G3DSA:3.40.228.10:FF:000004	NULL_TYPE
NP_463170.3	PF01568	DOMAIN
NP_463170.3	G3DSA:2.40.40.20:FF:000010	NULL_TYPE
NP_463170.3	PF04879	DOMAIN
NP_463170.3	PF00384	DOMAIN
NP_463170.3	G3DSA:3.40.50.740:FF:000022	NULL_TYPE
NP_463170.3	G3DSA:3.40.50.12440:FF:000004	NULL_TYPE
NP_463170.3	PTHR43742	NULL_TYPE
NP_463170.3	cd02770	NULL_TYPE
NP_463170.3	cd02794	NULL_TYPE
NP_463170.3	SSF53706	NULL_TYPE
NP_463170.3	SSF50692	HOMOLOGOUS_SUPERFAMILY
NP_462087.1	PF00394	DOMAIN
NP_462087.1	PF07732	DOMAIN
NP_462087.1	PF07731	DOMAIN
NP_462087.1	G3DSA:2.60.40.420:FF:000007	NULL_TYPE
NP_462087.1	G3DSA:2.60.40.420:FF:000004	NULL_TYPE
NP_462087.1	G3DSA:2.60.40.420:FF:000006	NULL_TYPE
NP_462087.1	PTHR48267	FAMILY
NP_462087.1	cd04232	NULL_TYPE
NP_462087.1	cd13867	NULL_TYPE
NP_462087.1	cd13890	NULL_TYPE
NP_462087.1	SSF49503	HOMOLOGOUS_SUPERFAMILY
NP_462087.1	SSF49503	HOMOLOGOUS_SUPERFAMILY
NP_462087.1	SSF49503	HOMOLOGOUS_SUPERFAMILY
NP_459434.1	PF08238	REPEAT
NP_459434.1	PTHR11102	NULL_TYPE
NP_459434.1	SSF81901	NULL_TYPE
NP_459434.1	SSF81901	NULL_TYPE
NP_460581.1	G3DSA:2.70.98.10:FF:000004	NULL_TYPE
NP_460581.1	PF04349	DOMAIN
NP_460581.1	G3DSA:2.60.40.10:FF:000379	NULL_TYPE
NP_460581.1	PTHR30504	FAMILY
NP_460581.1	SSF74650	HOMOLOGOUS_SUPERFAMILY
NP_460581.1	SSF81296	HOMOLOGOUS_SUPERFAMILY
NP_461832.1	G3DSA:1.20.1250.20:FF:000377	NULL_TYPE
NP_461832.1	PF07690	FAMILY
NP_461832.1	PTHR42718	NULL_TYPE
NP_461832.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_461335.1	PF01226	FAMILY
NP_461335.1	G3DSA:1.20.1080.10:FF:000010	NULL_TYPE
NP_461335.1	PTHR30520	FAMILY
NP_462549.1	PTHR36511	NULL_TYPE
NP_462549.1	cd00093	DOMAIN
NP_462549.1	SSF47413	HOMOLOGOUS_SUPERFAMILY
NP_463407.3	PF00196	DOMAIN
NP_463407.3	PTHR43214	FAMILY
NP_463407.3	cd06170	DOMAIN
NP_463407.3	SSF46894	HOMOLOGOUS_SUPERFAMILY
NP_460336.1	G3DSA:3.40.50.300:FF:000405	NULL_TYPE
NP_460336.1	PF00005	DOMAIN
NP_460336.1	PTHR43204	FAMILY
NP_460336.1	cd03217	FAMILY
NP_460336.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_460833.1	PF06440	FAMILY
NP_460833.1	SSF46575	HOMOLOGOUS_SUPERFAMILY
NP_460718.1	G3DSA:1.10.3480.10:FF:000001	NULL_TYPE
NP_460718.1	PF02613	FAMILY
NP_460718.1	PTHR43680	FAMILY
NP_460718.1	SSF89155	HOMOLOGOUS_SUPERFAMILY
NP_463336.3	G3DSA:3.40.50.10110:FF:000001	NULL_TYPE
NP_463336.3	PF04364	FAMILY
NP_463336.3	PTHR38767	FAMILY
NP_463336.3	SSF102400	HOMOLOGOUS_SUPERFAMILY
NP_462529.1	PF00005	DOMAIN
NP_462529.1	PF08352	DOMAIN
NP_462529.1	G3DSA:3.40.50.300:FF:000016	NULL_TYPE
NP_462529.1	PTHR43297	NULL_TYPE
NP_462529.1	cd03257	NULL_TYPE
NP_462529.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_460548.1	PF16884	DOMAIN
NP_460548.1	PF00107	DOMAIN
NP_460548.1	G3DSA:3.40.50.720:FF:000121	NULL_TYPE
NP_460548.1	PTHR43205	FAMILY
NP_460548.1	cd05288	NULL_TYPE
NP_460548.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_460548.1	SSF50129	HOMOLOGOUS_SUPERFAMILY
NP_460548.1	SSF50129	HOMOLOGOUS_SUPERFAMILY
NP_459152.1	PF17113	FAMILY
NP_459152.1	PTHR38684	NULL_TYPE
NP_462520.1	G3DSA:2.40.10.220:FF:000001	NULL_TYPE
NP_462520.1	PF00535	DOMAIN
NP_462520.1	PF07238	DOMAIN
NP_462520.1	G3DSA:3.90.550.10:FF:000061	NULL_TYPE
NP_462520.1	PTHR43867	NULL_TYPE
NP_462520.1	cd06421	NULL_TYPE
NP_462520.1	SSF141371	NULL_TYPE
NP_462520.1	SSF53448	HOMOLOGOUS_SUPERFAMILY
NP_460282.1	PF02056	FAMILY
NP_460282.1	PF11975	DOMAIN
NP_460282.1	G3DSA:3.40.50.720:FF:000163	NULL_TYPE
NP_460282.1	PTHR32092	FAMILY
NP_460282.1	cd05296	NULL_TYPE
NP_460282.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_460282.1	SSF56327	HOMOLOGOUS_SUPERFAMILY
NP_461279.1	G3DSA:3.30.420.40:FF:000042	NULL_TYPE
NP_461279.1	G3DSA:3.30.420.40:FF:000041	NULL_TYPE
NP_461279.1	PF00871	FAMILY
NP_461279.1	PTHR21060	FAMILY
NP_461279.1	SSF53067	HOMOLOGOUS_SUPERFAMILY
NP_461279.1	SSF53067	HOMOLOGOUS_SUPERFAMILY
NP_460926.1	PF02050	FAMILY
NP_460926.1	PTHR38786	NULL_TYPE
NP_461512.1	G3DSA:3.90.470.20:FF:000001	NULL_TYPE
NP_461512.1	PF01648	DOMAIN
NP_461512.1	SSF56214	HOMOLOGOUS_SUPERFAMILY
NP_462182.1	G3DSA:3.40.50.880:FF:000017	NULL_TYPE
NP_462182.1	PF01965	DOMAIN
NP_462182.1	PTHR42733	FAMILY
NP_462182.1	cd03134	NULL_TYPE
NP_462182.1	SSF52317	HOMOLOGOUS_SUPERFAMILY
NP_459008.1	G3DSA:3.30.230.10:FF:000020	NULL_TYPE
NP_459008.1	G3DSA:3.30.70.890:FF:000002	NULL_TYPE
NP_459008.1	PF08544	DOMAIN
NP_459008.1	PF00288	DOMAIN
NP_459008.1	PTHR20861	NULL_TYPE
NP_459008.1	SSF54211	HOMOLOGOUS_SUPERFAMILY
NP_459008.1	SSF55060	HOMOLOGOUS_SUPERFAMILY
NP_462709.3	G3DSA:2.60.40.790:FF:000002	NULL_TYPE
NP_462709.3	PF00011	DOMAIN
NP_462709.3	PTHR47062	NULL_TYPE
NP_462709.3	cd06470	DOMAIN
NP_462709.3	SSF49764	HOMOLOGOUS_SUPERFAMILY
NP_460331.1	PF03061	DOMAIN
NP_460331.1	G3DSA:3.10.129.10:FF:000002	NULL_TYPE
NP_460331.1	PTHR43240	NULL_TYPE
NP_460331.1	cd03443	NULL_TYPE
NP_460331.1	SSF54637	HOMOLOGOUS_SUPERFAMILY
NP_463252.1	G3DSA:3.30.70.60:FF:000003	NULL_TYPE
NP_463252.1	PF01250	FAMILY
NP_463252.1	PTHR21011	FAMILY
NP_463252.1	cd00473	FAMILY
NP_463252.1	SSF54995	HOMOLOGOUS_SUPERFAMILY
NP_459429.1	G3DSA:1.10.1040.10:FF:000014	NULL_TYPE
NP_459429.1	G3DSA:3.40.50.720:FF:000162	NULL_TYPE
NP_459429.1	PF08546	DOMAIN
NP_459429.1	PF02558	DOMAIN
NP_459429.1	PTHR43765	NULL_TYPE
NP_459429.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_459429.1	SSF48179	HOMOLOGOUS_SUPERFAMILY
NP_463350.1	PF20442	DOMAIN
NP_463350.1	PF13337	FAMILY
NP_463350.1	PF05362	DOMAIN
NP_463350.1	PTHR10046	FAMILY
NP_463350.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_463350.1	SSF54211	HOMOLOGOUS_SUPERFAMILY
NP_463035.1	PF09297	DOMAIN
NP_463035.1	PF00293	DOMAIN
NP_463035.1	G3DSA:3.90.79.20:FF:000001	NULL_TYPE
NP_463035.1	G3DSA:3.90.79.10:FF:000004	NULL_TYPE
NP_463035.1	PTHR42904	NULL_TYPE
NP_463035.1	cd03429	NULL_TYPE
NP_463035.1	SSF55811	HOMOLOGOUS_SUPERFAMILY
NP_463035.1	SSF55811	HOMOLOGOUS_SUPERFAMILY
NP_460558.1	PF01427	FAMILY
NP_460558.1	PTHR43126	FAMILY
NP_460558.1	cd14817	NULL_TYPE
NP_460558.1	SSF55166	HOMOLOGOUS_SUPERFAMILY
NP_460615.1	G3DSA:1.20.58.340:FF:000002	NULL_TYPE
NP_460615.1	PF01544	FAMILY
NP_460615.1	G3DSA:3.30.460.20:FF:000001	NULL_TYPE
NP_460615.1	PTHR46494	NULL_TYPE
NP_460615.1	cd12833	NULL_TYPE
NP_460615.1	SSF144083	HOMOLOGOUS_SUPERFAMILY
NP_460615.1	SSF143865	HOMOLOGOUS_SUPERFAMILY
NP_459958.1	PF00753	DOMAIN
NP_459958.1	PF03772	DOMAIN
NP_459958.1	PTHR30619	NULL_TYPE
NP_459958.1	cd07731	DOMAIN
NP_459958.1	SSF56281	HOMOLOGOUS_SUPERFAMILY
NP_462310.1	G3DSA:3.90.45.10:FF:000001	NULL_TYPE
NP_462310.1	PF01327	FAMILY
NP_462310.1	PTHR10458	FAMILY
NP_462310.1	cd00487	FAMILY
NP_462310.1	SSF56420	HOMOLOGOUS_SUPERFAMILY
NP_459886.1	PF07278	FAMILY
NP_459277.1	PF05638	FAMILY
NP_459277.1	PTHR36152	NULL_TYPE
NP_459277.1	SSF141452	HOMOLOGOUS_SUPERFAMILY
NP_460608.2	PF03891	FAMILY
NP_460608.2	PTHR38008	NULL_TYPE
NP_459163.1	G3DSA:1.25.40.310:FF:000001	NULL_TYPE
NP_459163.1	PF00330	DOMAIN
NP_459163.1	G3DSA:3.30.499.10:FF:000008	NULL_TYPE
NP_459163.1	G3DSA:3.30.499.10:FF:000001	NULL_TYPE
NP_459163.1	PF11791	DOMAIN
NP_459163.1	PF06434	DOMAIN
NP_459163.1	G3DSA:3.40.1060.10:FF:000002	NULL_TYPE
NP_459163.1	G3DSA:3.20.19.10:FF:000004	NULL_TYPE
NP_459163.1	PTHR43160	NULL_TYPE
NP_459163.1	cd01581	NULL_TYPE
NP_459163.1	cd01576	DOMAIN
NP_459163.1	SSF53732	HOMOLOGOUS_SUPERFAMILY
NP_459163.1	SSF52016	NULL_TYPE
NP_459163.1	SSF74778	HOMOLOGOUS_SUPERFAMILY
NP_460274.1	G3DSA:1.20.120.1490:FF:000002	NULL_TYPE
NP_460274.1	PF07813	FAMILY
NP_460274.1	PTHR38102	NULL_TYPE
NP_460274.1	cd09916	FAMILY
NP_461762.1	PF07992	DOMAIN
NP_461762.1	PF18113	DOMAIN
NP_461762.1	PTHR43429	NULL_TYPE
NP_461762.1	SSF51905	HOMOLOGOUS_SUPERFAMILY
NP_459018.1	PF01556	DOMAIN
NP_459018.1	G3DSA:2.10.230.10:FF:000002	NULL_TYPE
NP_459018.1	PF00226	DOMAIN
NP_459018.1	PF00684	DOMAIN
NP_459018.1	G3DSA:2.60.260.20:FF:000004	NULL_TYPE
NP_459018.1	G3DSA:1.10.287.110:FF:000003	NULL_TYPE
NP_459018.1	PTHR43096	NULL_TYPE
NP_459018.1	cd10719	DOMAIN
NP_459018.1	cd06257	DOMAIN
NP_459018.1	cd10747	NULL_TYPE
NP_459018.1	SSF46565	HOMOLOGOUS_SUPERFAMILY
NP_459018.1	SSF49493	HOMOLOGOUS_SUPERFAMILY
NP_459018.1	SSF57938	HOMOLOGOUS_SUPERFAMILY
NP_459018.1	SSF49493	HOMOLOGOUS_SUPERFAMILY
NP_460175.1	G3DSA:3.30.428.10:FF:000003	NULL_TYPE
NP_460175.1	PF01230	DOMAIN
NP_460175.1	PTHR23089	FAMILY
NP_460175.1	cd01276	NULL_TYPE
NP_460175.1	SSF54197	HOMOLOGOUS_SUPERFAMILY
NP_460985.1	PF02286	DOMAIN
NP_460985.1	cd03687	DOMAIN
NP_460985.1	SSF51703	HOMOLOGOUS_SUPERFAMILY
NP_462838.1	PF10947	FAMILY
NP_461159.1	PF12792	DOMAIN
NP_461159.1	PF00563	DOMAIN
NP_461159.1	PTHR33121	NULL_TYPE
NP_461159.1	cd01948	DOMAIN
NP_461159.1	SSF141868	HOMOLOGOUS_SUPERFAMILY
NP_462407.3	G3DSA:1.10.150.310:FF:000001	NULL_TYPE
NP_462407.3	PF17674	DOMAIN
NP_462407.3	PF09371	DOMAIN
NP_462407.3	G3DSA:3.30.420.140:FF:000001	NULL_TYPE
NP_462407.3	G3DSA:1.10.10.650:FF:000001	NULL_TYPE
NP_462407.3	PF00575	DOMAIN
NP_462407.3	PF16921	DOMAIN
NP_462407.3	G3DSA:1.10.3500.10:FF:000002	NULL_TYPE
NP_462407.3	PF12836	NULL_TYPE
NP_462407.3	G3DSA:2.40.50.140:FF:000051	NULL_TYPE
NP_462407.3	PTHR10724	NULL_TYPE
NP_462407.3	cd05685	DOMAIN
NP_462407.3	SSF47781	HOMOLOGOUS_SUPERFAMILY
NP_462407.3	SSF158832	NULL_TYPE
NP_462407.3	SSF50249	HOMOLOGOUS_SUPERFAMILY
NP_462407.3	SSF53098	HOMOLOGOUS_SUPERFAMILY
NP_462407.3	SSF47781	HOMOLOGOUS_SUPERFAMILY
NP_459655.1	G3DSA:1.10.3720.10:FF:000006	NULL_TYPE
NP_459655.1	PF00528	DOMAIN
NP_459655.1	PTHR30614	FAMILY
NP_459655.1	cd06261	DOMAIN
NP_459655.1	SSF161098	HOMOLOGOUS_SUPERFAMILY
NP_460102.1	PF13415	NULL_TYPE
NP_460102.1	PTHR46228	NULL_TYPE
NP_460102.1	SSF117281	HOMOLOGOUS_SUPERFAMILY
NP_463298.1	PF04751	FAMILY
NP_463298.1	G3DSA:1.10.60.30:FF:000001	NULL_TYPE
NP_463298.1	G3DSA:1.10.60.30:FF:000002	NULL_TYPE
NP_463298.1	PTHR38101	FAMILY
NP_463298.1	cd16331	FAMILY
NP_463298.1	SSF158710	HOMOLOGOUS_SUPERFAMILY
NP_459976.1	G3DSA:3.30.70.920:FF:000014	NULL_TYPE
NP_459976.1	PF01037	DOMAIN
NP_459976.1	G3DSA:1.10.10.10:FF:000186	NULL_TYPE
NP_459976.1	PF13412	NULL_TYPE
NP_459976.1	PTHR30154	NULL_TYPE
NP_459976.1	cd00090	DOMAIN
NP_459976.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_459976.1	SSF54909	HOMOLOGOUS_SUPERFAMILY
NP_460108.1	PF02613	FAMILY
NP_460108.1	PTHR34227	NULL_TYPE
NP_460108.1	SSF89155	HOMOLOGOUS_SUPERFAMILY
NP_459561.1	PF00924	FAMILY
NP_459561.1	G3DSA:2.30.30.60:FF:000002	NULL_TYPE
NP_459561.1	PTHR30414	FAMILY
NP_459561.1	SSF82689	HOMOLOGOUS_SUPERFAMILY
NP_459561.1	SSF50182	HOMOLOGOUS_SUPERFAMILY
NP_461277.1	G3DSA:1.10.3190.10:FF:000001	NULL_TYPE
NP_461277.1	PF03887	FAMILY
NP_461277.1	SSF116960	NULL_TYPE
NP_463165.1	G3DSA:3.20.130.10:FF:000001	NULL_TYPE
NP_463165.1	PF05683	DOMAIN
NP_463165.1	PF05681	DOMAIN
NP_463165.1	PTHR30389	NULL_TYPE
NP_463165.1	SSF117457	HOMOLOGOUS_SUPERFAMILY
NP_461140.1	PF01381	DOMAIN
NP_461140.1	cd00093	DOMAIN
NP_461140.1	SSF47413	HOMOLOGOUS_SUPERFAMILY
NP_462534.1	PF14269	FAMILY
NP_462534.1	PTHR35340	NULL_TYPE
NP_462534.1	SSF50998	HOMOLOGOUS_SUPERFAMILY
NP_459672.1	G3DSA:2.40.160.10:FF:000007	NULL_TYPE
NP_459672.1	PF03573	FAMILY
NP_459672.1	PTHR34596	FAMILY
NP_459503.1	PF02687	DOMAIN
NP_459503.1	PTHR30287	FAMILY
NP_459566.1	PF03613	FAMILY
NP_459566.1	PTHR32502	NULL_TYPE
NP_459454.1	G3DSA:3.40.50.1100:FF:000032	NULL_TYPE
NP_459454.1	PF00291	DOMAIN
NP_459454.1	PTHR10314	NULL_TYPE
NP_459454.1	SSF53686	HOMOLOGOUS_SUPERFAMILY
NP_461411.1	PF06674	FAMILY
NP_462465.1	G3DSA:3.40.50.2300:FF:000033	NULL_TYPE
NP_462465.1	PF13458	DOMAIN
NP_462465.1	PTHR47151	NULL_TYPE
NP_462465.1	cd06342	NULL_TYPE
NP_462465.1	SSF53822	HOMOLOGOUS_SUPERFAMILY
NP_462260.1	PTHR30201	FAMILY
NP_463313.1	PF13597	FAMILY
NP_463313.1	G3DSA:3.20.70.20:FF:000006	NULL_TYPE
NP_463313.1	PF03477	DOMAIN
NP_463313.1	PTHR21075	NULL_TYPE
NP_463313.1	cd01675	FAMILY
NP_463313.1	SSF51998	NULL_TYPE
NP_462443.1	PF01202	FAMILY
NP_462443.1	G3DSA:3.40.50.300:FF:000505	NULL_TYPE
NP_462443.1	PTHR43442	FAMILY
NP_462443.1	cd02021	FAMILY
NP_462443.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_461754.1	PF07663	DOMAIN
NP_461754.1	PF03612	DOMAIN
NP_461754.1	PTHR39427	FAMILY
NP_462248.1	PF07690	FAMILY
NP_462248.1	G3DSA:1.20.1250.20:FF:000038	NULL_TYPE
NP_462248.1	G3DSA:1.20.1250.20:FF:000027	NULL_TYPE
NP_462248.1	PTHR23508	NULL_TYPE
NP_462248.1	cd17316	NULL_TYPE
NP_462248.1	SSF103473	HOMOLOGOUS_SUPERFAMILY
NP_463417.1	G3DSA:3.30.1340.30:FF:000001	NULL_TYPE
NP_463417.1	PF04972	DOMAIN
NP_463417.1	PTHR34606	NULL_TYPE
NP_460522.1	G3DSA:3.30.300.20:FF:000010	NULL_TYPE
NP_460522.1	PF02566	FAMILY
NP_460522.1	PTHR42830	NULL_TYPE
NP_460522.1	SSF82784	HOMOLOGOUS_SUPERFAMILY
NP_490592.1	PF18340	DOMAIN
NP_490592.1	PF13604	NULL_TYPE
NP_490592.1	PF18272	DOMAIN
NP_490592.1	PF08751	DOMAIN
NP_490592.1	PF07057	DOMAIN
NP_490592.1	cd18809	NULL_TYPE
NP_490592.1	cd17933	NULL_TYPE
NP_490592.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_490592.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_490592.1	SSF55464	NULL_TYPE
NP_460021.1	PF14464	DOMAIN
NP_460021.1	G3DSA:3.40.140.10:FF:000058	NULL_TYPE
NP_460021.1	PF00877	DOMAIN
NP_460021.1	PTHR34858	NULL_TYPE
NP_460021.1	cd08073	NULL_TYPE
NP_460021.1	SSF102712	NULL_TYPE
