id_protein	id_analysis	type
NP_216341.1	G3DSA:3.30.70.1880:FF:000002	NULL_TYPE
NP_216341.1	PF05949	FAMILY
NP_216341.1	PTHR37313	FAMILY
NP_215486.1	PF00378	FAMILY
NP_215486.1	G3DSA:1.10.12.10:FF:000016	NULL_TYPE
NP_215486.1	G3DSA:3.90.226.10:FF:000119	NULL_TYPE
NP_215486.1	PTHR42964	NULL_TYPE
NP_215486.1	cd06558	NULL_TYPE
NP_215486.1	SSF52096	HOMOLOGOUS_SUPERFAMILY
NP_216208.1	PF13242	NULL_TYPE
NP_216208.1	PF13344	FAMILY
NP_216208.1	PF18407	DOMAIN
NP_216208.1	G3DSA:3.40.50.1000:FF:000266	NULL_TYPE
NP_216208.1	PTHR19288	NULL_TYPE
NP_216208.1	cd07530	NULL_TYPE
NP_216208.1	SSF56784	HOMOLOGOUS_SUPERFAMILY
YP_177821.1	PF00128	DOMAIN
YP_177821.1	PF02922	DOMAIN
YP_177821.1	PTHR43002	NULL_TYPE
YP_177821.1	cd11326	NULL_TYPE
YP_177821.1	cd02856	DOMAIN
YP_177821.1	SSF51011	NULL_TYPE
YP_177821.1	SSF81296	HOMOLOGOUS_SUPERFAMILY
YP_177821.1	SSF51445	HOMOLOGOUS_SUPERFAMILY
YP_177729.1	G3DSA:3.40.50.150:FF:000115	NULL_TYPE
YP_177729.1	PF02353	NULL_TYPE
YP_177729.1	PTHR43667	NULL_TYPE
YP_177729.1	cd02440	NULL_TYPE
YP_177729.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_215979.1	G3DSA:3.40.50.300:FF:001380	NULL_TYPE
NP_215979.1	PF00005	DOMAIN
NP_215979.1	PTHR43204	FAMILY
NP_215979.1	cd03217	FAMILY
NP_215979.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_214655.1	PF12680	DOMAIN
NP_214655.1	SSF54427	HOMOLOGOUS_SUPERFAMILY
NP_217555.1	G3DSA:3.90.226.10:FF:000009	NULL_TYPE
NP_217555.1	PF00378	FAMILY
NP_217555.1	PTHR11941	NULL_TYPE
NP_217555.1	cd06558	NULL_TYPE
NP_217555.1	SSF52096	HOMOLOGOUS_SUPERFAMILY
NP_216722.2	PF11241	FAMILY
NP_214806.1	PF11203	FAMILY
NP_216609.1	PF00902	FAMILY
NP_216609.1	PTHR30371	FAMILY
NP_216694.1	G3DSA:3.20.20.70:FF:000139	NULL_TYPE
NP_216694.1	G3DSA:3.20.20.70:FF:000128	NULL_TYPE
NP_216694.1	PF01474	FAMILY
NP_216694.1	PTHR21337	FAMILY
NP_216694.1	SSF51569	NULL_TYPE
YP_177855.1	G3DSA:3.30.70.1020:FF:000007	NULL_TYPE
YP_177855.1	G3DSA:1.50.10.10:FF:000053	NULL_TYPE
YP_177855.1	PF03633	DOMAIN
YP_177855.1	PF02358	FAMILY
YP_177855.1	PF03636	DOMAIN
YP_177855.1	PF03632	DOMAIN
YP_177855.1	G3DSA:3.40.50.1000:FF:000310	NULL_TYPE
YP_177855.1	PTHR11051	NULL_TYPE
YP_177855.1	cd01627	NULL_TYPE
YP_177855.1	SSF56784	HOMOLOGOUS_SUPERFAMILY
YP_177855.1	SSF48208	HOMOLOGOUS_SUPERFAMILY
YP_177855.1	SSF74650	HOMOLOGOUS_SUPERFAMILY
YP_177855.1	SSF56784	HOMOLOGOUS_SUPERFAMILY
NP_216805.1	PF02611	FAMILY
NP_216805.1	SSF54197	HOMOLOGOUS_SUPERFAMILY
NP_216798.1	PF03466	DOMAIN
NP_216798.1	PF00126	DOMAIN
NP_216798.1	PTHR30126	NULL_TYPE
NP_216798.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_216798.1	SSF53850	NULL_TYPE
NP_217637.1	PF00067	FAMILY
NP_217637.1	G3DSA:1.10.630.10:FF:000018	NULL_TYPE
NP_217637.1	PTHR46696	NULL_TYPE
NP_217637.1	SSF48264	HOMOLOGOUS_SUPERFAMILY
NP_215177.1	PF00884	DOMAIN
NP_215177.1	PTHR42693	NULL_TYPE
NP_215177.1	cd16025	NULL_TYPE
NP_215177.1	SSF49899	HOMOLOGOUS_SUPERFAMILY
NP_215177.1	SSF53649	HOMOLOGOUS_SUPERFAMILY
NP_215775.1	PF03167	DOMAIN
NP_215775.1	PTHR33693	NULL_TYPE
NP_215775.1	cd10031	DOMAIN
NP_215775.1	SSF52141	HOMOLOGOUS_SUPERFAMILY
NP_214598.1	PF00146	FAMILY
NP_214598.1	PTHR43359	NULL_TYPE
NP_214662.1	G3DSA:3.40.50.720:FF:000712	NULL_TYPE
NP_214662.1	PF00106	FAMILY
NP_214662.1	PTHR45024	NULL_TYPE
NP_214662.1	cd05353	NULL_TYPE
NP_214662.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_217500.1	PF02503	DOMAIN
NP_217500.1	PF13090	DOMAIN
NP_217500.1	PF17941	DOMAIN
NP_217500.1	G3DSA:3.30.1840.10:FF:000002	NULL_TYPE
NP_217500.1	G3DSA:1.20.58.310:FF:000002	NULL_TYPE
NP_217500.1	PF13089	DOMAIN
NP_217500.1	G3DSA:3.30.870.10:FF:000001	NULL_TYPE
NP_217500.1	PTHR30218	FAMILY
NP_217500.1	cd09165	NULL_TYPE
NP_217500.1	SSF56024	NULL_TYPE
NP_217500.1	SSF143724	NULL_TYPE
NP_217500.1	SSF56024	NULL_TYPE
NP_217500.1	SSF140356	HOMOLOGOUS_SUPERFAMILY
NP_214646.1	G3DSA:3.20.20.30:FF:000024	NULL_TYPE
NP_214646.1	PF00296	DOMAIN
NP_214646.1	PTHR43244	NULL_TYPE
NP_214646.1	cd01097	NULL_TYPE
NP_214646.1	SSF51679	HOMOLOGOUS_SUPERFAMILY
NP_215750.1	PF11181	DOMAIN
NP_214556.1	G3DSA:1.10.10.10:FF:000551	NULL_TYPE
NP_214556.1	PF01047	DOMAIN
NP_214556.1	PTHR39515	NULL_TYPE
NP_214556.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_215541.1	PF04417	FAMILY
NP_215541.1	PTHR37163	FAMILY
NP_217356.3	PF04296	DOMAIN
NP_217356.3	PTHR34215	FAMILY
NP_217356.3	SSF64376	HOMOLOGOUS_SUPERFAMILY
NP_218435.2	G3DSA:1.10.10.2830:FF:000001	NULL_TYPE
NP_218435.2	G3DSA:3.90.1530.30:FF:000001	NULL_TYPE
NP_218435.2	PF17762	DOMAIN
NP_218435.2	PF02195	DOMAIN
NP_218435.2	PTHR33375	NULL_TYPE
NP_218435.2	cd16393	NULL_TYPE
NP_218435.2	SSF110849	HOMOLOGOUS_SUPERFAMILY
NP_218435.2	SSF109709	NULL_TYPE
NP_217856.1	G3DSA:3.40.718.10:FF:000018	NULL_TYPE
NP_217856.1	PF00180	DOMAIN
NP_217856.1	PTHR11822	FAMILY
NP_217856.1	SSF53659	NULL_TYPE
NP_215321.1	PF17103	DOMAIN
NP_215321.1	PF17102	DOMAIN
NP_215321.1	PF17101	DOMAIN
NP_215321.1	PF11380	DOMAIN
NP_215321.1	PTHR24045	FAMILY
YP_177812.1	G3DSA:1.10.287.850:FF:000001	NULL_TYPE
YP_177812.1	PF00934	DOMAIN
YP_177812.1	SSF140459	NULL_TYPE
NP_217478.1	PF00201	FAMILY
NP_217478.1	G3DSA:3.40.50.2000:FF:000072	NULL_TYPE
NP_217478.1	G3DSA:3.40.50.2000:FF:000233	NULL_TYPE
NP_217478.1	PTHR21015	NULL_TYPE
NP_217478.1	cd03784	FAMILY
NP_217478.1	SSF53756	NULL_TYPE
NP_217770.1	G3DSA:1.20.1740.10:FF:000072	NULL_TYPE
NP_217770.1	PF13520	FAMILY
NP_217770.1	PTHR43243	NULL_TYPE
NP_218269.1	PF00383	DOMAIN
NP_218269.1	G3DSA:3.40.140.10:FF:000050	NULL_TYPE
NP_218269.1	PTHR11079	NULL_TYPE
NP_218269.1	cd01285	NULL_TYPE
NP_218269.1	SSF53927	HOMOLOGOUS_SUPERFAMILY
NP_216890.1	PF01628	DOMAIN
NP_216890.1	G3DSA:3.30.390.60:FF:000003	NULL_TYPE
NP_216890.1	G3DSA:1.10.10.10:FF:000049	NULL_TYPE
NP_216890.1	PTHR34824	FAMILY
NP_216890.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_216890.1	SSF55781	NULL_TYPE
NP_215134.1	G3DSA:3.30.70.890:FF:000001	NULL_TYPE
NP_215134.1	PF08544	DOMAIN
NP_215134.1	PF10509	DOMAIN
NP_215134.1	PF00288	DOMAIN
NP_215134.1	PTHR10457	NULL_TYPE
NP_215134.1	SSF55060	HOMOLOGOUS_SUPERFAMILY
NP_215134.1	SSF54211	HOMOLOGOUS_SUPERFAMILY
NP_215579.1	PF01734	DOMAIN
NP_215579.1	PTHR14226	NULL_TYPE
NP_215579.1	cd07228	NULL_TYPE
NP_215579.1	SSF52151	HOMOLOGOUS_SUPERFAMILY
NP_217054.1	G3DSA:1.20.1090.10:FF:000006	NULL_TYPE
NP_217054.1	PF01761	DOMAIN
NP_217054.1	G3DSA:3.40.50.1970:FF:000012	NULL_TYPE
NP_217054.1	PTHR43622	NULL_TYPE
NP_217054.1	cd08195	NULL_TYPE
NP_217054.1	SSF56796	NULL_TYPE
NP_217705.1	PF08808	DOMAIN
NP_214831.1	PF03009	DOMAIN
NP_214831.1	PTHR43805	NULL_TYPE
NP_214831.1	cd08561	NULL_TYPE
NP_214831.1	SSF51695	HOMOLOGOUS_SUPERFAMILY
NP_217022.1	PF17932	DOMAIN
NP_217022.1	G3DSA:1.10.10.60:FF:000141	NULL_TYPE
NP_217022.1	PF00440	DOMAIN
NP_217022.1	G3DSA:1.10.357.10:FF:000033	NULL_TYPE
NP_217022.1	PTHR30055	NULL_TYPE
NP_217022.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_217022.1	SSF48498	HOMOLOGOUS_SUPERFAMILY
NP_216904.1	PF04055	DOMAIN
NP_216904.1	PTHR13932	FAMILY
NP_216904.1	SSF102114	NULL_TYPE
NP_214627.1	PF13580	DOMAIN
NP_214627.1	PTHR30390	NULL_TYPE
NP_214627.1	cd05006	FAMILY
NP_214627.1	SSF53697	HOMOLOGOUS_SUPERFAMILY
NP_216552.1	PF11716	DOMAIN
NP_216552.1	SSF109854	HOMOLOGOUS_SUPERFAMILY
NP_214853.1	PF00196	DOMAIN
NP_214853.1	PTHR44688	NULL_TYPE
NP_214853.1	cd06170	DOMAIN
NP_214853.1	SSF46894	HOMOLOGOUS_SUPERFAMILY
NP_214853.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_214875.1	SSF54427	HOMOLOGOUS_SUPERFAMILY
NP_215273.3	PF01230	DOMAIN
NP_215273.3	PTHR46648	FAMILY
NP_215273.3	SSF54197	HOMOLOGOUS_SUPERFAMILY
NP_216203.1	PF00005	DOMAIN
NP_216203.1	PTHR43038	NULL_TYPE
NP_216203.1	cd03230	NULL_TYPE
NP_216203.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_215707.1	PF00561	DOMAIN
NP_215707.1	PTHR43433	NULL_TYPE
NP_215707.1	SSF53474	HOMOLOGOUS_SUPERFAMILY
NP_217209.1	PF11361	FAMILY
NP_215127.1	PF02810	CONSERVED_SITE
NP_215127.1	SSF103642	NULL_TYPE
YP_177771.1	PF00528	DOMAIN
YP_177771.1	PTHR30425	NULL_TYPE
YP_177771.1	cd06261	DOMAIN
YP_177771.1	SSF161098	HOMOLOGOUS_SUPERFAMILY
YP_009030042.1	PF00830	FAMILY
YP_009030042.1	PTHR39080	NULL_TYPE
YP_009030042.1	SSF143800	HOMOLOGOUS_SUPERFAMILY
NP_215809.1	G3DSA:3.20.20.10:FF:000003	NULL_TYPE
NP_215809.1	PF02784	DOMAIN
NP_215809.1	G3DSA:2.40.37.10:FF:000003	NULL_TYPE
NP_215809.1	PF00278	DOMAIN
NP_215809.1	PTHR43727	NULL_TYPE
NP_215809.1	cd06828	FAMILY
NP_215809.1	SSF51419	HOMOLOGOUS_SUPERFAMILY
NP_215809.1	SSF50621	HOMOLOGOUS_SUPERFAMILY
NP_215809.1	SSF50621	HOMOLOGOUS_SUPERFAMILY
NP_215291.1	PF00206	DOMAIN
NP_215291.1	PF10397	DOMAIN
NP_215291.1	PTHR43172	NULL_TYPE
NP_215291.1	cd03302	NULL_TYPE
NP_215291.1	SSF48557	HOMOLOGOUS_SUPERFAMILY
NP_215388.1	G3DSA:1.20.140.10:FF:000042	NULL_TYPE
NP_215388.1	G3DSA:1.10.540.10:FF:000001	NULL_TYPE
NP_215388.1	G3DSA:2.40.110.10:FF:000023	NULL_TYPE
NP_215388.1	G3DSA:1.20.140.10:FF:000019	NULL_TYPE
NP_215388.1	PF02770	DOMAIN
NP_215388.1	PF02771	DOMAIN
NP_215388.1	PF00441	DOMAIN
NP_215388.1	PTHR48083	NULL_TYPE
NP_215388.1	SSF47203	HOMOLOGOUS_SUPERFAMILY
NP_215388.1	SSF56645	HOMOLOGOUS_SUPERFAMILY
NP_216395.1	PF04909	DOMAIN
NP_216395.1	PTHR43383	NULL_TYPE
NP_216395.1	SSF51556	HOMOLOGOUS_SUPERFAMILY
NP_214624.1	PF01694	DOMAIN
NP_214624.1	G3DSA:1.20.1540.10:FF:000037	NULL_TYPE
NP_214624.1	PTHR43731	NULL_TYPE
NP_214624.1	SSF144091	HOMOLOGOUS_SUPERFAMILY
NP_216732.1	PF01370	DOMAIN
NP_216732.1	PF08338	DOMAIN
NP_216732.1	PTHR11092	NULL_TYPE
NP_216732.1	cd05242	NULL_TYPE
NP_216732.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_216928.1	G3DSA:1.20.58.110:FF:000001	NULL_TYPE
NP_216928.1	PF01649	FAMILY
NP_216928.1	PTHR33398	FAMILY
NP_216928.1	SSF46992	HOMOLOGOUS_SUPERFAMILY
NP_214835.1	PF00692	DOMAIN
NP_214835.1	G3DSA:2.70.40.10:FF:000005	NULL_TYPE
NP_214835.1	PTHR42680	NULL_TYPE
NP_214835.1	cd07557	DOMAIN
NP_214835.1	SSF51283	HOMOLOGOUS_SUPERFAMILY
NP_215167.1	PF13305	DOMAIN
NP_215167.1	PF00440	DOMAIN
NP_215167.1	PTHR30055	NULL_TYPE
NP_215167.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_215167.1	SSF48498	HOMOLOGOUS_SUPERFAMILY
NP_214851.1	PF00155	DOMAIN
NP_214851.1	G3DSA:3.40.640.10:FF:000019	NULL_TYPE
NP_214851.1	PTHR43488	NULL_TYPE
NP_214851.1	cd00609	NULL_TYPE
NP_214851.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
NP_215997.1	G3DSA:3.40.50.410:FF:000078	NULL_TYPE
NP_215997.1	PF13519	DOMAIN
NP_215997.1	PTHR22550	NULL_TYPE
NP_215997.1	cd00198	NULL_TYPE
NP_215997.1	SSF53300	HOMOLOGOUS_SUPERFAMILY
NP_216412.1	PF04072	FAMILY
NP_216412.1	PTHR43619	NULL_TYPE
NP_216412.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_217424.1	PF13083	NULL_TYPE
NP_217424.1	PTHR34654	FAMILY
NP_217424.1	cd22533	FAMILY
NP_217424.1	SSF54814	HOMOLOGOUS_SUPERFAMILY
NP_214905.1	PF01053	FAMILY
NP_214905.1	G3DSA:3.40.640.10:FF:000035	NULL_TYPE
NP_214905.1	G3DSA:3.90.1150.10:FF:000033	NULL_TYPE
NP_214905.1	PTHR11808	FAMILY
NP_214905.1	cd00614	FAMILY
NP_214905.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
NP_215433.1	PF08681	FAMILY
NP_215433.1	PTHR35401	FAMILY
NP_215433.1	SSF47598	HOMOLOGOUS_SUPERFAMILY
NP_215597.1	PF14155	FAMILY
NP_218161.1	G3DSA:3.40.50.300:FF:002227	NULL_TYPE
NP_218161.1	PF13177	NULL_TYPE
NP_218161.1	PTHR11669	NULL_TYPE
NP_218161.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_218161.1	SSF48019	HOMOLOGOUS_SUPERFAMILY
NP_218412.1	PF05108	FAMILY
NP_218412.1	PTHR40765	FAMILY
NP_214857.1	PF00350	DOMAIN
NP_214857.1	PTHR43681	NULL_TYPE
NP_214857.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_218379.1	PF02467	DOMAIN
YP_177757.1	G3DSA:3.20.10.10:FF:000034	NULL_TYPE
YP_177757.1	PF01063	FAMILY
YP_177757.1	PTHR42743	NULL_TYPE
YP_177757.1	cd01559	FAMILY
YP_177757.1	SSF56752	HOMOLOGOUS_SUPERFAMILY
NP_215776.1	PF01494	DOMAIN
NP_215776.1	PTHR46865	NULL_TYPE
NP_215776.1	SSF51905	HOMOLOGOUS_SUPERFAMILY
NP_217717.1	PF00580	DOMAIN
NP_217717.1	PF12705	DOMAIN
NP_217717.1	PF13361	DOMAIN
NP_217717.1	PTHR11070	FAMILY
NP_217717.1	cd17932	NULL_TYPE
NP_217717.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_217717.1	SSF52980	HOMOLOGOUS_SUPERFAMILY
NP_214611.1	PF02668	DOMAIN
NP_214611.1	PTHR43779	NULL_TYPE
NP_214611.1	SSF51197	NULL_TYPE
YP_177624.1	PF12728	DOMAIN
YP_177624.1	SSF46955	HOMOLOGOUS_SUPERFAMILY
NP_216332.1	PF13305	DOMAIN
NP_216332.1	PF00440	DOMAIN
NP_216332.1	PTHR30055	NULL_TYPE
NP_216332.1	SSF48498	HOMOLOGOUS_SUPERFAMILY
NP_216332.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_216836.1	PF13520	FAMILY
NP_216836.1	PTHR43243	NULL_TYPE
NP_218015.1	PF02470	DOMAIN
NP_218015.1	PF11887	DOMAIN
NP_218015.1	PTHR33371	NULL_TYPE
NP_214530.1	PF00905	DOMAIN
NP_214530.1	G3DSA:3.40.710.10:FF:000022	NULL_TYPE
NP_214530.1	PTHR30627	NULL_TYPE
NP_214530.1	SSF56601	HOMOLOGOUS_SUPERFAMILY
YP_177954.1	PF13635	DOMAIN
YP_177954.1	PTHR43566	NULL_TYPE
NP_218218.1	G3DSA:3.40.50.150:FF:000362	NULL_TYPE
NP_218218.1	PF10017	DOMAIN
NP_218218.1	PTHR43397	NULL_TYPE
NP_218218.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_215181.1	PF04563	DOMAIN
NP_215181.1	PF10385	DOMAIN
NP_215181.1	PF00562	DOMAIN
NP_215181.1	PF04561	DOMAIN
NP_215181.1	PF04565	DOMAIN
NP_215181.1	PF04560	DOMAIN
NP_215181.1	G3DSA:3.90.1800.10:FF:000005	NULL_TYPE
NP_215181.1	PTHR20856	FAMILY
NP_215181.1	cd00653	FAMILY
NP_215181.1	SSF64484	NULL_TYPE
NP_216930.1	PF03772	DOMAIN
NP_216930.1	PTHR30619	NULL_TYPE
NP_217747.1	G3DSA:3.10.20.30:FF:000032	NULL_TYPE
NP_217747.1	PF00111	DOMAIN
NP_217747.1	G3DSA:2.40.30.10:FF:000205	NULL_TYPE
NP_217747.1	PF00175	DOMAIN
NP_217747.1	PF00970	DOMAIN
NP_217747.1	PTHR47354	NULL_TYPE
NP_217747.1	cd06216	NULL_TYPE
NP_217747.1	cd00207	DOMAIN
NP_217747.1	SSF52343	HOMOLOGOUS_SUPERFAMILY
NP_217747.1	SSF54292	HOMOLOGOUS_SUPERFAMILY
NP_217747.1	SSF63380	HOMOLOGOUS_SUPERFAMILY
NP_216381.1	PF00106	FAMILY
NP_216381.1	PTHR24322	NULL_TYPE
NP_216381.1	cd05233	NULL_TYPE
NP_216381.1	SSF51735	HOMOLOGOUS_SUPERFAMILY
NP_215060.1	PF00903	DOMAIN
NP_215060.1	cd07264	NULL_TYPE
NP_215060.1	SSF54593	HOMOLOGOUS_SUPERFAMILY
NP_216709.1	G3DSA:1.20.120.80:FF:000001	NULL_TYPE
NP_216709.1	PF00510	DOMAIN
NP_216709.1	PTHR11403	FAMILY
NP_216709.1	cd00386	NULL_TYPE
NP_216709.1	SSF81452	HOMOLOGOUS_SUPERFAMILY
YP_177823.1	PF00155	DOMAIN
YP_177823.1	G3DSA:3.40.640.10:FF:000138	NULL_TYPE
YP_177823.1	PTHR42885	NULL_TYPE
YP_177823.1	cd00609	NULL_TYPE
YP_177823.1	SSF53383	HOMOLOGOUS_SUPERFAMILY
NP_215425.1	G3DSA:3.30.530.20:FF:000041	NULL_TYPE
NP_215425.1	PF10604	FAMILY
NP_215425.1	cd07812	NULL_TYPE
NP_215425.1	SSF55961	NULL_TYPE
NP_217044.1	PF04471	DOMAIN
NP_217044.1	G3DSA:3.40.1350.10:FF:000017	NULL_TYPE
NP_217044.1	PF14338	DOMAIN
NP_217044.1	PTHR30015	NULL_TYPE
NP_217044.1	SSF52980	HOMOLOGOUS_SUPERFAMILY
NP_217488.1	PF07510	DOMAIN
NP_217488.1	PTHR24094	NULL_TYPE
NP_217188.1	PF08386	DOMAIN
NP_217188.1	PTHR43248	NULL_TYPE
NP_217188.1	SSF53474	HOMOLOGOUS_SUPERFAMILY
NP_218074.1	G3DSA:1.10.10.60:FF:000289	NULL_TYPE
NP_218074.1	PF00440	DOMAIN
NP_218074.1	G3DSA:1.10.357.10:FF:000020	NULL_TYPE
NP_218074.1	PF17932	DOMAIN
NP_218074.1	PTHR30055	NULL_TYPE
NP_218074.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_218074.1	SSF48498	HOMOLOGOUS_SUPERFAMILY
NP_218051.1	G3DSA:3.20.20.70:FF:000072	NULL_TYPE
NP_218051.1	G3DSA:1.10.8.60:FF:000042	NULL_TYPE
NP_218051.1	PF00682	DOMAIN
NP_218051.1	PF07836	DOMAIN
NP_218051.1	PTHR10277	NULL_TYPE
NP_218051.1	cd07943	DOMAIN
NP_218051.1	SSF51569	NULL_TYPE
NP_218051.1	SSF89000	NULL_TYPE
NP_214548.1	PF12680	DOMAIN
NP_214548.1	PTHR41252	NULL_TYPE
NP_214548.1	SSF54427	HOMOLOGOUS_SUPERFAMILY
NP_216873.1	PF00587	DOMAIN
NP_216873.1	G3DSA:3.40.50.800:FF:000002	NULL_TYPE
NP_216873.1	PF03129	DOMAIN
NP_216873.1	PTHR10745	FAMILY
NP_216873.1	cd00858	NULL_TYPE
NP_216873.1	cd00774	DOMAIN
NP_216873.1	SSF52954	NULL_TYPE
NP_216873.1	SSF55681	HOMOLOGOUS_SUPERFAMILY
NP_217417.1	PF10611	FAMILY
NP_216691.1	PF18367	DOMAIN
YP_177902.1	PF00934	DOMAIN
YP_177902.1	SSF140459	NULL_TYPE
NP_216831.1	PF01523	DOMAIN
NP_216831.1	PF19289	DOMAIN
NP_216831.1	G3DSA:3.30.2290.10:FF:000003	NULL_TYPE
NP_216831.1	PTHR30624	NULL_TYPE
NP_216831.1	SSF111283	HOMOLOGOUS_SUPERFAMILY
NP_214987.2	PF04286	FAMILY
NP_214987.2	PTHR38442	NULL_TYPE
NP_216984.1	PF17174	FAMILY
NP_214561.1	PF03551	DOMAIN
NP_214561.1	PTHR33169	NULL_TYPE
NP_214561.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_214879.1	G3DSA:1.50.10.20:FF:000039	NULL_TYPE
NP_214879.1	PF03663	FAMILY
NP_214879.1	PTHR47791	NULL_TYPE
NP_214879.1	SSF48208	HOMOLOGOUS_SUPERFAMILY
YP_177751.1	PF00934	DOMAIN
YP_177751.1	SSF140459	NULL_TYPE
NP_218237.3	PF02353	NULL_TYPE
NP_218237.3	G3DSA:3.40.50.150:FF:000401	NULL_TYPE
NP_218237.3	PTHR43667	NULL_TYPE
NP_218237.3	cd02440	NULL_TYPE
NP_218237.3	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_218261.1	PF01022	DOMAIN
NP_218261.1	PTHR43132	NULL_TYPE
NP_218261.1	cd00090	DOMAIN
NP_218261.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_214558.1	PF00296	DOMAIN
NP_214558.1	PTHR42847	NULL_TYPE
NP_214558.1	cd01097	NULL_TYPE
NP_214558.1	SSF51679	HOMOLOGOUS_SUPERFAMILY
NP_215767.1	PF13087	DOMAIN
NP_215767.1	PF13482	DOMAIN
NP_215767.1	PF13604	NULL_TYPE
NP_215767.1	PTHR43788	NULL_TYPE
NP_215767.1	cd18808	DOMAIN
NP_215767.1	cd17934	NULL_TYPE
NP_215767.1	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_216081.1	PF19040	DOMAIN
NP_216081.1	PF01757	DOMAIN
NP_216081.1	PTHR23028	NULL_TYPE
NP_217603.1	PF06974	DOMAIN
NP_217603.1	PF03007	DOMAIN
NP_217603.1	PTHR31650	FAMILY
NP_217603.1	SSF52777	NULL_TYPE
NP_215081.1	PF00891	DOMAIN
NP_215081.1	G3DSA:1.10.10.10:FF:001081	NULL_TYPE
NP_215081.1	PF16864	DOMAIN
NP_215081.1	PTHR11746	FAMILY
NP_215081.1	SSF53335	HOMOLOGOUS_SUPERFAMILY
NP_215081.1	SSF46785	HOMOLOGOUS_SUPERFAMILY
NP_215376.3	G3DSA:3.40.50.300:FF:001400	NULL_TYPE
NP_215376.3	G3DSA:3.40.50.300:FF:001564	NULL_TYPE
NP_215376.3	PF16203	DOMAIN
NP_215376.3	PF13625	DOMAIN
NP_215376.3	PF04851	DOMAIN
NP_215376.3	PTHR11274	NULL_TYPE
NP_215376.3	cd18029	NULL_TYPE
NP_215376.3	cd18789	NULL_TYPE
NP_215376.3	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_215376.3	SSF52540	HOMOLOGOUS_SUPERFAMILY
NP_215899.1	PF00117	DOMAIN
NP_215899.1	G3DSA:3.40.50.880:FF:000018	NULL_TYPE
NP_215899.1	PF00988	DOMAIN
NP_215899.1	G3DSA:3.50.30.20:FF:000001	NULL_TYPE
NP_215899.1	PTHR11405	NULL_TYPE
NP_215899.1	cd01744	DOMAIN
NP_215899.1	SSF52021	HOMOLOGOUS_SUPERFAMILY
NP_215899.1	SSF52317	HOMOLOGOUS_SUPERFAMILY
NP_215233.1	G3DSA:3.90.930.12:FF:000002	NULL_TYPE
NP_215233.1	G3DSA:3.90.930.12:FF:000001	NULL_TYPE
NP_215233.1	PF00347	DOMAIN
NP_215233.1	PTHR11655	FAMILY
NP_215233.1	SSF56053	HOMOLOGOUS_SUPERFAMILY
NP_215233.1	SSF56053	HOMOLOGOUS_SUPERFAMILY
NP_216767.1	PF01565	DOMAIN
NP_216767.1	PF02913	DOMAIN
NP_216767.1	PTHR46568	FAMILY
NP_216767.1	SSF55103	HOMOLOGOUS_SUPERFAMILY
NP_216767.1	SSF56176	HOMOLOGOUS_SUPERFAMILY
NP_216824.1	PF04255	FAMILY
NP_216824.1	SSF46689	HOMOLOGOUS_SUPERFAMILY
NP_217945.1	PF00665	DOMAIN
NP_217945.1	PTHR35004	NULL_TYPE
NP_217945.1	SSF53098	HOMOLOGOUS_SUPERFAMILY
NP_217666.1	G3DSA:3.40.50.11540:FF:000001	NULL_TYPE
NP_217666.1	G3DSA:1.20.1440.230:FF:000001	NULL_TYPE
NP_217666.1	PF10589	DOMAIN
NP_217666.1	PF01512	DOMAIN
NP_217666.1	G3DSA:3.10.20.600:FF:000003	NULL_TYPE
NP_217666.1	PF10531	DOMAIN
NP_217666.1	PTHR11780	NULL_TYPE
NP_217666.1	SSF142019	HOMOLOGOUS_SUPERFAMILY
NP_217666.1	SSF142984	NULL_TYPE
NP_217666.1	SSF140490	HOMOLOGOUS_SUPERFAMILY
NP_218005.1	PF03551	DOMAIN
NP_218005.1	PTHR33169	NULL_TYPE
